<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
DRC,20141203,32.26,32.55,31.97,31.97,104260,56.00,56.50,55.50,55.50,0,41930,40000
DRC,20141202,32.55,32.55,31.97,31.97,55750,56.50,56.50,55.50,55.50,0,33730,150
DRC,20141201,32.84,33.13,32.26,32.26,274670,57.00,57.50,56.00,56.00,0,118640,230460
DRC,20141128,33.70,33.70,32.55,32.55,177240,58.50,58.50,56.50,56.50,0,93530,166080
DRC,20141127,33.41,33.99,32.83,33.41,52260,58.00,59.00,57.00,58.00,0,0,41010
DRC,20141126,34.56,34.56,33.41,33.41,62920,60.00,60.00,58.00,58.00,0,30430,15800
DRC,20141125,34.56,34.56,34.27,34.56,31250,60.00,60.00,59.50,60.00,0,28230,14310
DRC,20141124,34.56,34.56,33.70,34.56,17390,60.00,60.00,58.50,60.00,0,13400,0
DRC,20141121,34.85,34.85,34.27,34.56,14220,60.50,60.50,59.50,60.00,0,12620,0
DRC,20141120,34.85,34.85,33.99,34.85,57350,60.50,60.50,59.00,60.50,0,48890,5500
DRC,20141119,33.98,34.27,33.41,33.99,42210,59.00,59.50,58.00,59.00,0,10600,0
DRC,20141118,34.27,34.85,34.27,34.27,36400,59.50,60.50,59.50,59.50,0,22260,7620
DRC,20141117,34.56,34.85,34.27,34.85,40440,60.00,60.50,59.50,60.50,0,20300,23640
DRC,20141114,34.56,34.85,34.27,34.27,39000,60.00,60.50,59.50,59.50,0,21320,15000
DRC,20141113,34.27,34.85,34.27,34.56,65680,59.50,60.50,59.50,60.00,0,53560,43200
DRC,20141112,34.27,34.56,34.27,34.27,53510,59.50,60.00,59.50,59.50,41090,60820,75000
DRC,20141111,33.98,34.85,33.70,34.56,150300,59.00,60.50,58.50,60.00,0,84710,38840
DRC,20141110,35.71,35.71,34.27,34.56,71880,62.00,62.00,59.50,60.00,0,300,50000
DRC,20141107,36.00,36.29,35.71,36.00,41570,62.50,63.00,62.00,62.50,0,38300,6000
DRC,20141106,35.42,36.00,35.42,36.00,8450,61.50,62.50,61.50,62.50,0,6640,0
DRC,20141105,36.00,36.00,35.13,35.71,26550,62.50,62.50,61.00,62.00,0,16060,0
DRC,20141104,36.00,36.00,35.14,35.71,21020,62.50,62.50,61.00,62.00,0,1500,0
DRC,20141103,36.29,36.87,35.71,36.29,65610,63.00,64.00,62.00,63.00,0,40660,0
DRC,20141031,34.85,36.29,34.85,36.29,132320,60.50,63.00,60.50,63.00,0,104170,0
DRC,20141030,34.28,35.43,34.28,34.85,123980,59.50,61.50,59.50,60.50,0,85990,3500
DRC,20141029,33.12,34.27,33.12,33.99,24370,57.50,59.50,57.50,59.00,0,7600,3810
DRC,20141028,32.83,33.69,32.83,33.12,55460,57.00,58.50,57.00,57.50,0,31600,24110
DRC,20141027,33.70,33.99,32.84,32.83,86120,58.50,59.00,57.00,57.00,0,44750,7620
DRC,20141024,33.99,34.28,33.41,33.99,35310,59.00,59.50,58.00,59.00,0,26050,0
DRC,20141023,33.70,34.57,33.41,33.99,71260,58.50,60.00,58.00,59.00,0,44890,4220
DRC,20141022,33.70,33.99,33.41,33.99,68060,58.50,59.00,58.00,59.00,0,11020,23620
DRC,20141021,34.85,34.85,33.41,33.99,36140,60.50,60.50,58.00,59.00,0,0,19050
DRC,20141020,34.85,34.85,33.99,33.99,137860,60.50,60.50,59.00,59.00,0,103790,81580
DRC,20141017,33.41,33.99,32.83,33.41,203730,58.00,59.00,57.00,58.00,0,83770,65570
DRC,20141016,34.56,34.56,32.83,33.41,424030,60.00,60.00,57.00,58.00,0,338330,240670
DRC,20141015,35.14,35.14,34.56,34.56,61620,61.00,61.00,60.00,60.00,0,1720,20610
DRC,20141014,35.43,35.72,34.85,35.14,115720,61.50,62.00,60.50,61.00,0,78000,11700
DRC,20141013,35.43,35.72,34.28,35.43,275280,61.50,62.00,59.50,61.50,69580,176200,299480
DRC,20141010,37.16,37.16,35.43,35.43,152800,64.50,64.50,61.50,61.50,100000,151600,125470
DRC,20141009,38.02,38.02,36.87,36.87,55900,66.00,66.00,64.00,64.00,0,2100,1100
DRC,20141008,37.15,38.02,37.15,38.02,114340,64.50,66.00,64.50,66.00,0,91150,50740
DRC,20141007,36.29,37.45,36.29,37.44,110150,63.00,65.00,63.00,65.00,0,80990,2030
DRC,20141006,36.29,36.87,35.71,36.87,91410,63.00,64.00,62.00,64.00,0,25390,1050
DRC,20141003,35.43,36.29,35.43,36.29,132010,61.50,63.00,61.50,63.00,0,97030,10840
DRC,20141002,35.72,36.01,35.14,35.43,52130,62.00,62.50,61.00,61.50,0,24600,200
DRC,20141001,35.14,36.00,35.14,35.43,159180,61.00,62.50,61.00,61.50,0,100420,1000
DRC,20140930,34.85,35.72,34.57,35.14,112850,60.50,62.00,60.00,61.00,0,77110,20000
DRC,20140929,35.43,36.00,34.56,35.43,157960,61.50,62.50,60.00,61.50,0,95430,75780
DRC,20140926,36.58,36.58,35.14,35.14,71560,63.50,63.50,61.00,61.00,0,3070,24300
DRC,20140925,33.98,36.58,33.98,36.29,357720,59.00,63.50,59.00,63.00,0,175800,40780
DRC,20140924,33.98,34.85,33.98,34.56,176160,59.00,60.50,59.00,60.00,85000,200550,164620
DRC,20140923,33.69,34.85,33.69,34.27,120030,58.50,60.50,58.50,59.50,0,60450,1000
DRC,20140922,33.41,34.85,33.12,34.27,210470,58.00,60.50,57.50,59.50,0,123370,14330
DRC,20140919,32.55,33.99,32.55,32.83,1374780,56.50,59.00,56.50,57.00,0,976260,1247320
DRC,20140918,34.57,35.43,33.41,33.41,91600,60.00,61.50,58.00,58.00,0,30190,21390
DRC,20140917,36.29,36.86,35.14,35.43,256010,63.00,64.00,61.00,61.50,0,23000,6050
DRC,20140916,32.55,34.57,32.26,34.56,722160,56.50,60.00,56.00,60.00,0,88340,211450
DRC,20140915,32.54,33.12,32.26,32.55,265100,56.50,57.50,56.00,56.50,0,182550,134400
DRC,20140912,33.12,33.41,32.83,33.12,137810,57.50,58.00,57.00,57.50,0,115250,1000
DRC,20140911,33.12,33.12,32.83,33.12,99760,57.50,57.50,57.00,57.50,0,67410,10
DRC,20140910,32.26,33.12,31.68,33.12,132690,56.00,57.50,55.00,57.50,0,61300,2790
DRC,20140909,32.84,32.84,31.69,32.26,232470,57.00,57.00,55.00,56.00,0,161880,0
DRC,20140908,32.55,33.13,32.26,32.55,90080,56.50,57.50,56.00,56.50,30000,70020,10
DRC,20140905,33.12,33.12,32.54,32.55,108980,57.50,57.50,56.50,56.50,0,74600,1700
DRC,20140904,32.54,33.12,32.54,32.83,96320,56.50,57.50,56.50,57.00,0,72580,830
DRC,20140903,33.41,33.41,32.83,33.12,179560,58.00,58.00,57.00,57.50,0,142740,7820
DRC,20140829,33.41,33.70,33.12,33.12,110140,58.00,58.50,57.50,57.50,0,0,2000
DRC,20140828,31.68,33.70,31.39,33.41,373980,55.00,58.50,54.50,58.00,0,52280,48770
DRC,20140827,32.26,32.26,31.40,31.97,253630,56.00,56.00,54.50,55.50,0,105000,56430
DRC,20140826,31.97,32.26,31.68,32.26,281530,55.50,56.00,55.00,56.00,0,111430,36230
DRC,20140825,31.39,32.25,31.39,31.97,369970,54.50,56.00,54.50,55.50,0,266180,92080
DRC,20140822,31.39,31.97,30.81,31.39,422660,54.50,55.50,53.50,54.50,0,280940,77800
DRC,20140821,30.53,31.68,30.53,31.39,198150,53.00,55.00,53.00,54.50,0,122860,1500
DRC,20140820,30.53,31.11,30.53,30.82,99420,53.00,54.00,53.00,53.50,0,84830,10000
DRC,20140819,30.81,31.39,30.53,30.82,130890,53.50,54.50,53.00,53.50,0,87700,340
DRC,20140818,31.11,31.40,30.82,31.39,182260,54.00,54.50,53.50,54.50,0,101770,12000
DRC,20140815,30.53,31.11,30.24,30.82,317900,53.00,54.00,52.50,53.50,0,169830,100
DRC,20140814,29.38,30.82,29.09,30.53,379870,51.00,53.50,50.50,53.00,0,128240,7400
DRC,20140813,29.09,29.67,28.80,29.09,117090,50.50,51.50,50.00,50.50,0,25000,1000
DRC,20140812,28.51,29.37,28.51,29.09,59630,49.50,51.00,49.50,50.50,0,1300,12260
DRC,20140811,28.63,28.74,28.45,28.51,267660,49.70,49.90,49.40,49.50,0,77300,41850
DRC,20140808,29.09,29.38,28.80,28.80,134580,50.50,51.00,50.00,50.00,0,900,34610
DRC,20140807,29.09,29.38,28.81,29.09,94470,50.50,51.00,50.00,50.50,0,2000,20740
DRC,20140806,29.66,29.95,29.37,29.67,39350,51.50,52.00,51.00,51.50,0,6540,0
DRC,20140805,29.38,29.96,29.38,29.95,57060,51.00,52.00,51.00,52.00,0,28700,1000
DRC,20140804,29.09,29.96,29.09,29.67,58640,50.50,52.00,50.50,51.50,0,7500,0
DRC,20140801,29.38,29.67,29.09,29.67,76310,51.00,51.50,50.50,51.50,0,4610,1500
DRC,20140731,28.80,29.95,28.80,29.38,72060,50.00,52.00,50.00,51.00,0,5750,6700
DRC,20140730,29.37,30.24,29.09,29.09,143820,51.00,52.50,50.50,50.50,0,59140,43400
DRC,20140729,29.38,30.25,29.09,29.95,255040,51.00,52.50,50.50,52.00,0,64170,56450
DRC,20140728,29.37,29.66,28.22,29.67,334920,51.00,51.50,49.00,51.50,0,100000,167090
DRC,20140725,30.53,30.82,29.96,29.95,146040,53.00,53.50,52.00,52.00,0,42150,30500
DRC,20140724,29.67,30.82,29.38,30.82,155760,51.50,53.50,51.00,53.50,0,34500,31840
DRC,20140723,30.82,31.11,29.67,29.67,207280,53.50,54.00,51.50,51.50,0,590,68000
DRC,20140722,30.53,31.11,30.25,30.53,220070,53.00,54.00,52.50,53.00,0,90000,41400
DRC,20140721,31.97,32.26,30.53,31.11,559040,55.50,56.00,53.00,54.00,0,38190,69830
DRC,20140718,31.97,32.54,31.68,32.55,453710,55.50,56.50,55.00,56.50,0,260650,63500
DRC,20140717,30.82,31.69,30.53,31.68,384490,53.50,55.00,53.00,55.00,0,157500,4000
DRC,20140716,31.97,32.26,30.82,31.11,315290,55.50,56.00,53.50,54.00,0,158150,113230
DRC,20140715,31.97,32.54,31.39,31.68,349010,55.50,56.50,54.50,55.00,0,0,68410
DRC,20140714,29.67,31.40,29.67,31.39,552810,51.50,54.50,51.50,54.50,0,111000,44280
DRC,20140711,29.09,29.38,28.51,29.38,121590,50.50,51.00,49.50,51.00,0,25000,2310
DRC,20140710,29.95,29.95,28.34,28.57,273190,52.00,52.00,49.20,49.60,0,77000,7780
DRC,20140709,29.96,29.96,29.38,29.95,81600,52.00,52.00,51.00,52.00,0,52300,2480
DRC,20140708,29.67,29.96,28.81,29.38,205260,51.50,52.00,50.00,51.00,0,70340,43640
DRC,20140707,30.24,30.24,29.66,29.67,127670,52.50,52.50,51.50,51.50,0,51690,24800
DRC,20140704,29.67,30.25,29.67,30.24,323760,51.50,52.50,51.50,52.50,0,225000,92500
DRC,20140703,29.95,30.53,29.38,29.67,528100,52.00,53.00,51.00,51.50,0,237910,59500
DRC,20140702,29.95,31.10,29.95,30.53,428280,52.00,54.00,52.00,53.00,0,194210,27640
DRC,20140701,29.09,29.95,29.09,29.95,495730,50.50,52.00,50.50,52.00,0,408170,21500
DRC,20140630,28.00,29.38,27.94,29.09,390100,48.60,51.00,48.50,50.50,0,210100,24550
DRC,20140627,27.76,28.05,27.53,28.00,401200,48.20,48.70,47.80,48.60,0,303460,2000
DRC,20140626,26.67,27.99,26.67,27.82,391090,46.30,48.60,46.30,48.30,0,192450,2500
DRC,20140625,26.04,27.08,25.92,26.90,309820,45.20,47.00,45.00,46.70,20000,187350,0
DRC,20140624,25.35,26.04,25.23,26.04,325920,44.00,45.20,43.80,45.20,0,157660,6350
DRC,20140623,24.83,25.29,24.77,25.23,62840,43.10,43.90,43.00,43.80,350000,36560,0
DRC,20140620,25.35,25.58,24.83,24.83,423240,44.00,44.40,43.10,43.10,0,190300,339430
DRC,20140619,25.11,25.40,24.77,25.35,119600,43.60,44.10,43.00,44.00,0,70760,100
DRC,20140618,25.35,25.52,25.23,25.23,75090,44.00,44.30,43.80,43.80,0,6500,0
DRC,20140617,24.60,25.35,24.60,25.35,157020,42.70,44.00,42.70,44.00,0,0,0
DRC,20140616,24.60,24.83,24.54,24.83,127910,42.70,43.10,42.60,43.10,0,6940,500
DRC,20140613,24.53,24.82,24.53,24.54,83150,42.60,43.10,42.60,42.60,0,7240,0
DRC,20140612,24.60,24.83,24.60,24.65,66080,42.70,43.10,42.70,42.80,0,6540,200
DRC,20140611,24.77,24.89,23.39,24.83,56630,43.00,43.20,40.60,43.10,0,14080,0
DRC,20140610,24.89,24.95,24.66,24.83,52760,43.20,43.30,42.80,43.10,0,13080,0
DRC,20140609,24.89,25.23,24.65,24.89,51120,43.20,43.80,42.80,43.20,0,1000,300
DRC,20140606,24.77,24.89,24.54,24.77,86930,43.00,43.20,42.60,43.00,0,21000,6820
DRC,20140605,24.77,25.12,24.77,24.77,122560,43.00,43.60,43.00,43.00,0,75630,6540
DRC,20140604,25.34,25.40,25.00,25.06,50970,44.00,44.10,43.40,43.50,0,0,0
DRC,20140603,25.28,25.57,25.28,25.46,114720,43.90,44.40,43.90,44.20,0,69150,0
DRC,20140602,26.26,26.26,25.34,25.40,194720,45.60,45.60,44.00,44.10,0,53400,800
DRC,20140530,25.12,25.28,24.89,25.17,201510,45.60,45.90,45.20,45.70,0,123060,0
DRC,20140529,25.22,25.22,24.78,25.06,175850,45.80,45.80,45.00,45.50,0,121590,650
DRC,20140528,25.06,25.28,25.06,25.28,216530,45.50,45.90,45.50,45.90,0,128940,650
DRC,20140527,24.52,24.85,24.46,24.84,192870,44.50,45.10,44.40,45.10,23000,113600,0
DRC,20140526,24.07,24.35,23.79,24.35,145740,43.70,44.20,43.20,44.20,0,47080,6170
DRC,20140523,23.96,23.96,23.57,23.85,59100,43.50,43.50,42.80,43.30,0,22700,1000
DRC,20140522,23.68,23.96,23.68,23.74,98410,43.00,43.50,43.00,43.10,0,44560,500
DRC,20140521,23.86,23.91,23.58,23.85,100800,43.30,43.40,42.80,43.30,0,43300,1500
DRC,20140520,23.74,23.74,23.18,23.69,129530,43.10,43.10,42.10,43.00,0,55080,1000
DRC,20140519,23.41,23.68,22.91,23.57,119040,42.50,43.00,41.60,42.80,0,72370,5000
DRC,20140516,23.96,23.96,22.74,23.13,142290,43.50,43.50,41.30,42.00,0,56600,5000
DRC,20140515,22.69,23.46,22.03,22.80,304630,41.20,42.60,40.00,41.40,0,68610,2000
DRC,20140514,22.03,23.14,22.03,23.13,189130,40.00,42.00,40.00,42.00,0,94770,4500
DRC,20140513,22.31,22.37,22.03,22.20,227780,40.50,40.60,40.00,40.30,23000,99020,41280
DRC,20140512,23.41,23.41,21.98,22.31,324590,42.50,42.50,39.90,40.50,0,175400,46040
DRC,20140509,23.08,23.41,22.58,23.41,164640,41.90,42.50,41.00,42.50,0,23400,15380
DRC,20140508,23.74,23.74,22.20,22.25,994800,43.10,43.10,40.30,40.40,0,500340,24280
DRC,20140507,23.69,23.91,23.63,23.85,82370,43.00,43.40,42.90,43.30,0,58000,12000
DRC,20140506,23.85,24.13,23.30,23.63,265510,43.30,43.80,42.30,42.90,0,148120,15220
DRC,20140505,24.29,24.29,23.79,23.85,183930,44.10,44.10,43.20,43.30,0,95490,26040
DRC,20140429,24.18,24.35,23.96,24.29,78050,43.90,44.20,43.50,44.10,0,29880,1740
DRC,20140428,24.07,24.35,24.02,24.18,181410,43.70,44.20,43.60,43.90,0,83490,21530
DRC,20140425,24.18,24.24,23.74,24.24,76040,43.90,44.00,43.10,44.00,0,28450,3200
DRC,20140424,23.97,24.19,23.69,24.18,164640,43.50,43.90,43.00,43.90,100000,63370,10000
DRC,20140423,23.63,24.18,23.46,23.69,346290,42.90,43.90,42.60,43.00,0,144870,3000
DRC,20140422,23.08,23.69,22.86,23.63,187240,41.90,43.00,41.50,42.90,0,89690,0
DRC,20140421,22.58,23.02,21.48,22.75,129460,41.00,41.80,39.00,41.30,100000,12910,2000
DRC,20140418,23.40,23.90,22.30,22.58,665550,42.50,43.40,40.50,41.00,0,219890,7900
DRC,20140417,24.40,24.40,23.46,23.57,291920,44.30,44.30,42.60,42.80,0,30010,0
DRC,20140416,24.24,24.40,23.13,23.96,293640,44.00,44.30,42.00,43.50,0,13000,3950
DRC,20140415,24.85,24.85,24.18,24.18,328280,45.10,45.10,43.90,43.90,0,30240,1900
DRC,20140414,25.67,25.67,24.79,24.79,197290,46.60,46.60,45.00,45.00,0,15000,2000
DRC,20140411,25.39,25.56,25.06,25.45,243560,46.10,46.40,45.50,46.20,0,15510,4000
DRC,20140410,25.67,25.89,25.56,25.56,438620,46.60,47.00,46.40,46.40,0,218480,146300
DRC,20140408,25.67,25.94,25.55,25.67,468530,46.60,47.10,46.40,46.60,0,183140,114970
DRC,20140407,25.12,25.78,25.07,25.61,805750,45.60,46.80,45.50,46.50,0,129280,189380
DRC,20140404,24.84,25.06,24.78,25.01,443290,45.10,45.50,45.00,45.40,0,230740,137020
DRC,20140403,24.68,24.90,24.51,24.84,403650,44.80,45.20,44.50,45.10,0,204020,126400
DRC,20140402,24.51,24.68,24.07,24.51,580200,44.50,44.80,43.70,44.50,0,234600,190400
DRC,20140401,24.96,24.96,24.51,24.62,634840,45.30,45.30,44.50,44.70,0,306000,360400
DRC,20140331,24.90,25.07,24.79,24.90,259370,45.20,45.50,45.00,45.20,0,105380,14560
DRC,20140328,24.79,25.12,24.79,24.90,484390,45.00,45.60,45.00,45.20,0,130060,13000
DRC,20140327,24.29,24.79,24.24,24.79,262500,44.10,45.00,44.00,45.00,0,168070,42080
DRC,20140326,24.95,24.95,24.18,24.68,594940,45.30,45.30,43.90,44.80,0,257100,30320
DRC,20140325,24.95,25.12,24.68,24.95,448320,45.30,45.60,44.80,45.30,0,201610,22140
DRC,20140324,24.41,25.29,24.30,25.01,439630,44.30,45.90,44.10,45.40,0,85830,10890
DRC,20140321,24.24,24.46,24.13,24.13,1665390,44.00,44.40,43.80,43.80,0,561550,1474720
DRC,20140320,24.35,24.52,24.13,24.13,266470,44.20,44.50,43.80,43.80,0,2000,65950
DRC,20140319,24.18,24.68,24.18,24.35,506650,43.90,44.80,43.90,44.20,0,14160,285730
DRC,20140318,24.18,24.41,24.18,24.24,374580,43.90,44.30,43.90,44.00,0,51280,193800
DRC,20140317,24.18,24.63,24.13,24.35,319330,43.90,44.70,43.80,44.20,0,26350,117320
DRC,20140314,24.51,24.79,24.23,24.57,578280,44.50,45.00,44.00,44.60,0,19300,180990
DRC,20140313,24.40,24.51,24.34,24.51,239200,44.30,44.50,44.20,44.50,0,19300,135100
DRC,20140312,24.41,24.85,24.41,24.40,349270,44.30,45.10,44.30,44.30,0,43600,152060
DRC,20140311,24.18,24.62,24.18,24.35,258990,43.90,44.70,43.90,44.20,0,20300,104940
DRC,20140310,24.29,24.46,24.13,24.18,423020,44.10,44.40,43.80,43.90,0,18300,115880
DRC,20140307,24.79,24.79,24.45,24.46,276230,45.00,45.00,44.40,44.40,0,18300,70040
DRC,20140306,24.73,24.79,24.40,24.62,221120,44.90,45.00,44.30,44.70,0,18400,109180
DRC,20140305,25.01,25.01,24.24,24.51,466510,45.40,45.40,44.00,44.50,0,18300,194410
DRC,20140304,24.23,24.68,24.18,24.68,301240,44.00,44.80,43.90,44.80,0,18300,192750
DRC,20140303,25.06,25.23,24.34,24.51,325800,45.50,45.80,44.20,44.50,0,27400,111040
DRC,20140228,24.74,25.07,24.40,25.06,301090,44.90,45.50,44.30,45.50,0,18400,125210
DRC,20140227,25.39,25.39,24.51,24.68,548860,46.10,46.10,44.50,44.80,0,18800,169050
DRC,20140226,25.61,25.67,25.00,25.45,418670,46.50,46.60,45.40,46.20,0,87230,168600
DRC,20140225,25.39,25.89,25.39,25.61,412810,46.10,47.00,46.10,46.50,0,73620,142550
DRC,20140224,24.73,25.56,24.73,25.39,337950,44.90,46.40,44.90,46.10,0,175390,125000
DRC,20140221,24.95,25.23,24.24,24.73,398820,45.30,45.80,44.00,44.90,0,69270,127190
DRC,20140220,26.11,26.11,24.51,25.23,802060,47.40,47.40,44.50,45.80,0,245150,42120
DRC,20140219,26.22,26.55,25.89,26.11,207590,47.60,48.20,47.00,47.40,0,24820,5300
DRC,20140218,25.78,26.17,25.50,26.11,548790,46.80,47.50,46.30,47.40,0,193100,6000
DRC,20140217,25.56,25.89,25.12,25.78,475890,46.40,47.00,45.60,46.80,0,172070,5000
DRC,20140214,25.56,25.67,25.28,25.56,424280,46.40,46.60,45.90,46.40,0,233070,1820
DRC,20140213,25.72,25.83,25.28,25.56,679900,46.70,46.90,45.90,46.40,0,308690,3300
DRC,20140212,24.51,25.17,24.13,25.17,981040,44.50,45.70,43.80,45.70,0,216310,7240
DRC,20140211,24.02,24.84,23.85,23.96,873980,43.60,45.10,43.30,43.50,0,319120,2510
DRC,20140210,23.58,24.02,23.47,23.85,357430,42.80,43.60,42.60,43.30,0,18870,3500
DRC,20140207,24.13,24.24,23.41,23.80,318710,43.80,44.00,42.50,43.20,0,76790,10670
DRC,20140206,23.69,24.13,23.58,24.13,399980,43.00,43.80,42.80,43.80,0,69020,29930
DRC,20140127,22.85,23.68,22.85,23.52,378610,41.50,43.00,41.50,42.70,0,22950,65880
DRC,20140124,22.80,23.41,22.69,23.35,641840,41.40,42.50,41.20,42.40,0,127770,28850
DRC,20140123,22.69,23.08,22.63,22.80,226430,41.20,41.90,41.10,41.40,0,62160,2100
DRC,20140122,23.13,23.35,22.63,22.69,404190,42.00,42.40,41.10,41.20,0,87940,1000
DRC,20140121,23.36,23.58,22.80,23.13,528730,42.40,42.80,41.40,42.00,0,181460,1900
DRC,20140120,22.31,23.47,22.31,23.30,1023760,40.50,42.60,40.50,42.30,0,151450,15100
DRC,20140117,22.53,22.70,22.14,22.31,634410,40.90,41.20,40.20,40.50,0,174340,33600
DRC,20140116,22.04,22.48,21.87,22.31,453060,40.00,40.80,39.70,40.50,0,19070,4550
DRC,20140115,22.31,22.31,21.87,21.87,317480,40.50,40.50,39.70,39.70,0,30650,11450
DRC,20140114,21.87,22.25,21.81,22.09,456000,39.70,40.40,39.60,40.10,0,11160,5200
DRC,20140113,21.76,21.87,21.76,21.81,286850,39.50,39.70,39.50,39.60,0,20000,0
DRC,20140110,22.03,22.03,21.75,21.76,357540,40.00,40.00,39.50,39.50,0,45980,23050
DRC,20140109,21.76,21.98,21.70,21.92,541410,39.50,39.90,39.40,39.80,0,67570,186600
DRC,20140108,21.70,21.81,21.64,21.76,200000,39.40,39.60,39.30,39.50,0,12720,82460
DRC,20140107,21.76,21.93,21.76,21.81,244240,39.50,39.80,39.50,39.60,0,3000,83450
DRC,20140106,21.70,21.92,21.65,21.76,277170,39.40,39.80,39.30,39.50,0,6000,90000
DRC,20140103,21.43,21.71,21.37,21.59,214230,38.90,39.40,38.80,39.20,0,18890,40000
DRC,20140102,21.48,21.54,21.42,21.43,62440,39.00,39.10,38.90,38.90,0,1670,7000
DRC,20131231,21.43,21.54,21.37,21.48,208600,38.90,39.10,38.80,39.00,0,31210,20000
DRC,20131230,21.54,21.71,21.37,21.43,241840,39.10,39.40,38.80,38.90,0,43520,77720
DRC,20131227,21.54,21.71,21.54,21.54,205190,39.10,39.40,39.10,39.10,0,63730,300
DRC,20131226,21.37,21.54,21.37,21.43,103890,38.80,39.10,38.80,38.90,0,30000,270
DRC,20131225,21.37,21.54,21.37,21.48,178190,38.80,39.10,38.80,39.00,0,30000,0
DRC,20131224,21.59,21.76,21.37,21.37,264940,39.20,39.50,38.80,38.80,0,30520,67720
DRC,20131223,21.76,21.76,21.43,21.59,170880,39.50,39.50,38.90,39.20,0,4200,99770
DRC,20131220,21.70,21.70,21.31,21.32,900010,39.40,39.40,38.70,38.70,357440,487640,1199070
DRC,20131219,21.48,21.59,21.42,21.59,276760,39.00,39.20,38.90,39.20,0,20000,103150
DRC,20131218,21.54,21.65,21.48,21.48,90960,39.10,39.30,39.00,39.00,0,5730,37180
DRC,20131217,21.48,21.71,21.48,21.54,74540,39.00,39.40,39.00,39.10,0,22900,33180
DRC,20131216,21.37,21.59,21.20,21.54,374200,38.80,39.20,38.50,39.10,0,40000,56450
DRC,20131213,21.81,21.98,21.81,21.92,69980,39.60,39.90,39.60,39.80,0,4000,0
DRC,20131212,21.81,21.98,21.70,21.98,135510,39.60,39.90,39.40,39.90,0,12190,22620
DRC,20131211,22.03,22.09,21.76,21.81,135040,40.00,40.10,39.50,39.60,0,100,30380
DRC,20131210,22.36,22.36,22.03,22.09,204640,40.60,40.60,40.00,40.10,0,8500,116210
DRC,20131209,22.37,22.70,22.26,22.25,473280,40.60,41.20,40.40,40.40,74000,24360,157980
DRC,20131206,21.76,22.26,21.76,22.09,333190,39.50,40.40,39.50,40.10,0,0,52000
DRC,20131205,21.81,21.92,21.64,21.87,206300,39.60,39.80,39.30,39.70,0,0,100000
DRC,20131204,21.86,21.98,21.75,21.81,280260,39.70,39.90,39.50,39.60,0,10510,59840
DRC,20131203,22.03,22.09,21.86,21.92,279860,40.00,40.10,39.70,39.80,50000,34430,50100
DRC,20131202,22.09,22.25,21.92,22.03,81210,40.10,40.40,39.80,40.00,0,0,0
DRC,20131129,22.03,22.03,21.92,21.92,109860,40.00,40.00,39.80,39.80,0,30730,0
DRC,20131128,21.86,22.14,21.86,21.92,105370,39.70,40.20,39.70,39.80,0,3000,10000
DRC,20131127,22.08,22.14,21.92,21.92,259490,40.10,40.20,39.80,39.80,0,15130,3000
DRC,20131126,21.92,22.15,21.92,22.14,150890,39.80,40.20,39.80,40.20,0,0,1200
DRC,20131125,22.20,22.31,22.03,22.09,96140,40.30,40.50,40.00,40.10,0,25170,0
DRC,20131122,22.14,22.25,21.86,22.20,336050,40.20,40.40,39.70,40.30,0,45850,0
DRC,20131121,22.53,22.59,21.92,21.92,489890,40.90,41.00,39.80,39.80,0,52160,71340
DRC,20131120,22.25,22.58,22.19,22.53,358390,40.40,41.00,40.30,40.90,0,80170,16780
DRC,20131119,22.48,22.48,22.20,22.25,182550,40.80,40.80,40.30,40.40,0,12630,300
DRC,20131118,21.87,22.42,21.75,22.42,714710,39.70,40.70,39.50,40.70,39446,112510,39546
DRC,20131115,21.64,21.92,21.64,21.81,80430,39.30,39.80,39.30,39.60,0,7000,0
DRC,20131114,21.71,21.71,21.65,21.70,75520,39.40,39.40,39.30,39.40,0,14630,0
DRC,20131113,21.70,21.76,21.65,21.65,103000,39.40,39.50,39.30,39.30,0,50260,43300
DRC,20131112,21.70,21.87,21.64,21.76,207450,39.40,39.70,39.30,39.50,0,45170,17460
DRC,20131111,21.64,21.87,21.64,21.70,119710,39.30,39.70,39.30,39.40,0,800,0
DRC,20131108,21.87,21.87,21.65,21.70,112960,39.70,39.70,39.30,39.40,0,62100,0
DRC,20131107,21.98,22.03,21.75,21.76,159180,39.90,40.00,39.50,39.50,0,50910,0
DRC,20131106,21.70,22.04,21.70,21.92,135900,39.40,40.00,39.40,39.80,0,12130,0
DRC,20131105,21.65,21.76,21.54,21.76,165770,39.30,39.50,39.10,39.50,0,50620,0
DRC,20131104,21.59,21.70,21.59,21.65,171890,39.20,39.40,39.20,39.30,0,100000,5280
DRC,20131101,21.70,21.70,21.59,21.70,45010,39.40,39.40,39.20,39.40,0,240,2650
DRC,20131031,21.82,21.82,21.59,21.70,112680,39.60,39.60,39.20,39.40,0,25000,47560
DRC,20131030,21.59,21.81,21.59,21.76,114470,39.20,39.60,39.20,39.50,0,62350,0
DRC,20131029,21.32,21.76,21.32,21.59,217790,38.70,39.50,38.70,39.20,0,66510,110000
